Id,Partition,Code,Description,Brand,BrandType,ExtraData,SupplyPanel,supplyPanelLoc,Power,Frequency,Poles,Volt,Current,RPM,CosPhi,Effeciency,Mounting,FrameSize,Cooling,Duty,ThermalClass,IP,BearingDE,BearingNDE,GreaseBrand,GreaseBrandType,IntervalDays,QtyDE,QtyNDE,Weight
,Public,327CR04MT40,"ROLL CRUSHER, ROLLER 4",,,,321MC05,G-60,13,0,0,400,0,1460,0,0,,,,,,0,6213 ZZ/C3,6213 ZZ/C3,,,0,0,0,0
,Public,105FA05MT10,FAN FILTER 105DC04,,,,200MC23,A-58.1,11,0,0,400,22.4,1500,0,0,,,,,,0,,,Shell,ALVANIA R3,90,25,25,0
,Public,331AB31MT10,FLUIDIZATION SILO BOOSTER MOTOR,,,,320MC05,H34.1,11,50,0,400,0,2930,0,0,,,,,,0,NU 309/C3,6309 C3,Shell,ALVANIA R2/R3,90,50,0,0
,Public,202FA19MT10,FAN FILTER 202DC08,,,,210MC04,C-34.3,11,0,0,400,22.4,0,0,0,,,,,,0,,,Shell,ALVANIA R3,120,25,25,0
,Public,236FA20MT10,FAN FILTER 236DC19,,,,230MC05,E-58.1,11,0,0,400,0,1500,0,0,,,,,,0,,,Shell,ALVANIA R3,120,25,25,0
,Public,325AB41MT10,DUST BIN FLUIDISATION AIR BOOSTER,,,,320MC05,G50.1,11,0,0,400,0,3000,0,0,,,,,,0,,,Shell,ALVANIA R2/R3,120,30,30,0
,Public,326FA30MT10,AUXILIARY BURNER FAN,,,,321MC05,E-50.3,11,0,0,400,0,3000,0,0,,,,,,0,,,Mobile,Mobilith SHC100,180,25,25,0
,Public,322FA22MT10,FAN FILTER 322DC06,,,,320MC05,E50.1,11,0,0,400,0,1500,0,0,,,,,,0,NU 309/C3,6309/C3,Shell,ALVANIA R3,180,25,25,0
,Public,322FA24MT10,FAN FILTER 322DC10,ABB,M3BP160L4,,320MC05,E50.3,11,50,4,400,0,1471,0.77,0,,,,,,0,NU 309/C3,6309/C3,Shell,ALVANIA R3,180,25,25,0
,Public,331AB33MT10,FLUIDIZATION SILO BOOSTER MOTOR,,,,320MC05,H34.3,11,0,0,400,0,2930,0,0,,,,,,0,NU 309 C3,6309 C3,Shell,ALVANIA R2/R3,180,30,30,0
,Public,106DC27MT10,Bag Filter Exhaust Fan,TOSHIBA,IKK-FCKW8,3616A.01,MCC203,R3-D,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,10BAF15MT20,Paddle Wheel For Apron Feeder,TOSHIBA,IKK-FCKLW8,2404A.02,MCC202,F3-B,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,10BFE21MT10,Belt Conveyor For Clay,TOSHIBA,IKK-FCKLW8,2415A.01,MCC202,R3-B,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,202BC07MT10,Belt Conveyor For Raw Mix,TOSHIBA,IKK-FCKLW8,2204A.01,MCC401,F4-C,11,50,4,380,0,1450,0,0,,160L,,S1,,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,203DC11MT10,Exhaust Fan,TOSHIBA,IKK-FCKW8,2413A.01,MCC401,R5-D,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,203DC13MT10,Exhaust Fan,TOSHIBA,IKK-FCKW8,2413B.01,MCC401,R4-F,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,216AF03MT30,Paddle Wheel,,,2505A.03,MCC402,F3-E,11,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226AF03MT30,Paddle Wheel,,,2505B.03,MCC404,F3-F,11,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,228DC11MT10,Dust Extracting Screw Conveyor Reversive,TOSHIBA,IKK-FCKLW8,2801B.03,220MC05,R6-D,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,143
,Public,314SC37MT10,Screw Conveyor,TOSHIBA,IKK-FCKLW8,2801A.03,210MC05,R6-E,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,315BE45MT10,Bucket Elevator Main Drive,TOSHIBA,IKK-FCKLW8,2909A.01,MCC505,R3-E,11,50,6,380,0,960,0,0,,160L,,S1,F,44,6212ZZ,6208ZZ,,,0,0,0,134
,Public,315SC29MT10,EP Rotary Valve,TOSHIBA,IKK-FCKLW8,2905A.05,MCC505,F4-B,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6212ZZ,6208ZZ,,,0,0,0,134
,Public,315SC33MT10,EP Screw Conveyor,TOSHIBA,IKK-FCKLW8,2905A.06,MCC505,F2-A,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6212ZZ,6208ZZ,,,0,0,0,134
,Public,315SC47MT10,Screw Conveyor,TOSHIBA,IKK-FCKLW8,2910A.01,MCC505,F3-C,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,319CB15MT10,Pan Conveyor,TOSHIBA,IKK-FCKW8,3004A.01,MCC504,F5-B,11,50,4,380,0,1450,0,0,,160L,,S1,,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,403BC13MT10,Belt Conveyor (Gypsum),TOSHIBA,IKK-FCKLW8,3108A.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,134
,Public,403BC23MT10,Belt Conveyor (Additive),TOSHIBA,IKK-FCKLW8,3112A.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6318ZZ,6208ZZ,,,0,0,0,134
,Public,403DC17MT10,Bag Filter Exhaust Fan,TOSHIBA,IKK-FCKW8,3114B.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,403DC27MT10,Bag Filter Exhaust Fan,TOSHIBA,IKK-FCKW8,3114A.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,137
,Public,418BE03MT10,Bucket Elevator Main Motor,TOSHIBA,IKK-FCKLW8,3228A.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6212ZZ,6208ZZ,,,0,0,0,134
,Public,428BE03MT10,Bucket Elevator Main Motor,TOSHIBA,IKK-FCKLW8,3228B.01,,,11,50,4,380,0,1450,0,0,,160L,,S1,F,44,6212ZZ,6208ZZ,,,0,0,0,134
,Public,501AB07MT10,Roots Blower Motor (Silo A),,,3402A.01,MCC701,F4-B,11,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501AB09MT10,Roots Blower Motor (Silo A),,,3402B.01,MCC701,F5-C,11,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501AB21MT10,Roots Blower Motor (Silo B),,,3403A.01,MCC702,F2-B,11,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,501AB23MT10,Roots Blower Motor (Silo B),,,3403B.01,MCC702,F3-C,11,0,0,380,0,3000,0,0,,,,,,54,,,,,0,0,0,0
,Public,623SC19MT10,Double shaft screw conveyor motor,,,,620MC05,,11,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,910PU25MT10,Raw Water Feed Pump,TOSHIBA,IKK-FCKW8,4108A.01,MCC801,F4-C,11,50,4,380,20,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,140
,Public,910PU27MT10,Raw Water Feeds Pump,TOSHIBA,IKK-FCKW8,4108B.01,MCC801,F4-D,11,50,4,380,20,1450,0,0,,160L,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,140
,Public,202BC04MR10,CONVEYOR,,,,210MC04,C-18.3,11,0,0,400,0,0,0,0,,,,,,0,6309 ZZ,6209 ZZ,,,0,0,0,0
,Public,236RA14MR10,MILL FEEDING ROTARY FEEDER MOTOR,SEW,DV160M4TF,,230MC05,E-34.1,11,50,4,400,0,1500,0,0,,,,,F,55,,,,,0,0,0,0
,Public,423BC02MR10,CONVEYOR,,,,400MC05,A-50.1,11,0,0,400,20.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,423BC08MR10,CONVEYOR,,,,400MC05,A-50.3,11,0,0,400,20.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,622BC15MT10,Belt Conveyor,SEW,KH87/T DRE160MC4,,620MC05,,11,0,0,400,21.5,1475,0.81,0,,,,,,0,,,,,0,0,0,0
,Public,623SC41MT10,Screw conveyor,SEW,R97/II2GD EDRE180S4/3GD/AL,,620MC05,,11,0,0,400,22,1470,0.83,0,,,,,,0,,,,,0,0,0,0
,Public,622BC15MT10,Belt Conveyor,,,,,,11,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC19MT10,Double shaft screw conveyor motor,,,,,,11,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC41MT10,Screw conveyor,,,,,,11,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10HT30,MILL FIXED BEARING OIL HEATING,,,,,,9.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10HT40,MILL FREE BEARING OIL HEATING,,,,,,9.2,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,115MA02MT10,Magnetic Separator Motor,,,2105A.01,115MA02EC10,,8.5,0,0,220,0,0,0,0,,,A-0-N,,F temp rise B,44,,,,,0,0,0,0
,Public,331FA04MT10,MULTIFLOW FEED SYSTEM FAN MOTOR,,,,230MC05,F-26.1,7.5,0,0,400,0,2920,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,Shell,ALVANIA R3,30,15,15,0
,Public,912PU09MT10,MOTOR OF WATER PUMP (STAND BY),,,,900MC05,8E,7.5,0,0,400,15.3,0,0,0,,,,,,0,,,Mobile,Mobilith SHC100,120,60,60,0
,Public,105DC03MT10,Bag Filter Exhaust Fan,,,2120A.01,MCC201,R4-C,7.5,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,115DC09MT10,Exhaust Fan,,,2111A.01,MCC101,F6-B,7.5,50,2,380,0,3000,0,0,B3,,A-4-S,,F temp rise B,44,,,,,0,0,0,0
,Public,202DC25MT10,Bag Filter Exhaust Fan,,,2214A.01,MCC401,F6-B,7.5,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,208DC15MR10,Turbo Blower,,IM,2545A.01,314MC05,F3-C,7.5,0,0,380,0,3000,0,0,,,,,,55,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,216BC17MT10,Belt Conveyor,TOSHIBA,IKK-FCKLW8,2511A.01,MCC402,F3-F,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,112
,Public,226BC17MT10,Belt Conveyor,TOSHIBA,IKK-FCKLW8,2511B.01,MCC404,F3-G,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,112
,Public,313DA55MT10,Preheater Tertirary Air Damper,,,2720A.03,MCC502,F4-D,7.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,313DA59MT10,Preheater Tertirary Air Damper,,,2720A.04,MCC502,F5-C,7.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,313DA81MT10,Kiln Exhaust Gas Damper,,,2720A.07,MCC506,F3-E,7.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,313DA83MT20,Kiln Exhaust Gas Damper,,,2720A.08,MCC506,F3-F,7.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,314BE49MT20,Bucket Elevator Motor,TOSHIBA,IKK-FCKW8,2805A.01,210MC05,R4-A,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,126
,Public,314CU51MT10,Chain Conveyor Motor,TOSHIBA,IKK-FCKLW8,2806A.01,210MC05,R4-D,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,112
,Public,314CU97MT10,Bucket Elevator Motor,TOSHIBA,IKK-FCKW8,2805B.01,220MC05,R3-A,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,126
,Public,315SC61MT10,Screw Conveyor,TOSHIBA,IKK-FCKW8,2915A.01,MCC505,R4-A,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,126
,Public,318DG25MT10,Chain Conveyor,TOSHIBA,IKK-FCKLW8,2742A.01,MCC504,F6-A,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,112
,Public,416BC07MT10,Belt Conveyor,TOSHIBA,IKK-FCKLBSW8,3207A.01,,,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,140
,Public,426BC07MT10,Belt Conveyor,TOSHIBA,IKK-FCKLBSW8,3207B.01,,,7.5,50,4,380,0,1460,0,0,,160M,,S1,F,44,6310ZZ,6208ZZ,,,0,0,0,140
,Public,623GG10MT10,Integrated Combustion Air Fan,,,,620MC05,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623MV21MT30,"Gear oil supply, low pressure pump   ",,,,620MC05,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,910PU03MT10,Vacuum Pump,TOSHIBA,IKK-FCKW8,4104A.01,MCC901,F3-C,7.5,50,2,380,25,2915,0,0,,160M,,S1,F,44,6310ZZC3,6208ZZ,,,0,0,0,126
,Public,912PU23MT10,Submersible Pump,,,4144A.01,MCC901,F3-A,7.5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314DG55MT10,"Drag Chain, Conveyor-1 (VSD inside MCC)",,,,,2M5,7.5,0,0,400,14,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,314DG57MT10,"Drag Chain, Conveyor-2 (VSD inside MCC)",,,,,5M7,7.5,0,0,400,14,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,318DG15MT10, Chain Conveyor-1 (VSD inside MCC),,,,,1M8,7.5,0,0,400,14,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,318DG17MT10, Chain Conveyor-2 (VSD inside MCC),,,,,2M6,7.5,0,0,400,14,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,200FA08MT10,FAN FILTER 200DC06,,,,210MC04,C-58.1,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,200FA10MT10,FAN FILTER 200DC05,,,,210MC04,C-58.3,7.5,0,0,400,14.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,200FA12MT10,FAN FILTER 200DC02,,,,210MC04,C-50.1,7.5,0,0,400,14.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202BC09MR10,CONVEYOR,,,,210MC04,C-42.1,7.5,0,0,400,14.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202BC12MT10,CONVEYOR,,,,210MC04,C-50.3,7.5,0,0,400,14.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202FA15MT10,FAN FILTER 202DC03,,,,210MC04,C-42.3,7.5,0,0,400,14.5,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,202FA24MT10,FAN FILTER 202DC23,,,,210MC04,C-26.3,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,236FA30MT10,FAN FILTER 236DC26,,,,230MC05,E-58.3,7.5,0,0,400,0,3000,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,322RA12MR10,ROTARY FEEDER,,,,320MC05,F58.3,7.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,323FA25MT10,PRECALCINER BURNER EMERGENCY COOLING AIR,,,,320MC05,F42.3,7.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,325PU42MT10,WATER PUMP FOR WATER FEEDING SYSTEM,,,,320MC05,E42.3,7.5,0,0,400,0,2927,0,0,,,,,,0,,,,,0,0,0,0
,Public,325SC07MR10,SCREW CONVEYOR,SIEMENS,,,320MC05,G26.1,7.5,0,0,400,0,1430,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,326FA20MT10,NOSE RING FAN 1,,,,321MC05,E-58.3,7.5,0,0,400,0,1500,0,0,,,,,,0,,,,,0,0,0,0
,Public,326FA21MT10,NOSE RING FAN 2,,,,321MC05,E-50.1,7.5,0,0,400,0,1500,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,326FA34MT10,COOLING FAN,,,,321MC05,E-42.1,7.5,0,0,400,0,3000,0,0,,,,,,0,,,,,0,0,0,0
,Public,334SC46MR10,SCREW UNDER FILTER,,,,320MC05,I18.3,7.5,0,0,400,0,1500,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,423FA05MT10,FAN FILTER 423DC11,,,,400MC05,A-42.1,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,423FA12MT10,FAN FILTER 423DC04,,,,400MC05,A-42.3,7.5,0,0,400,14.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,423FA14MT10,FAN FILTER 423DC03,,,,400MC05,A-34.1,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,423FA16MT10,FAN FILTER 423DC07,,,,400MC05,A-34.3,7.5,0,0,400,14.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,423FA18MT10,FAN FILTER 423DC10,,,,400MC05,A-26.1,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,432FA27MT10,FAN FILTER 432DC43,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,432FA29MT10,FAN FILTER 432DC13,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,432FA41MT10,FAN FILTER 432DC24,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436AW47HT10,WATER INJECTION HEATING,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436FA82MT10,AIR SLIDE FAN MOTOR,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10MT30,MILL FIXED BEARING - LP PUMP,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,436MB10MT31,MILL FIXED BEARING - HP PUMP,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10MT40,MILL FREE BEARING - LP PUMP,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,436MB10MT41,MILL FREE BEARING - HP PUMP,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,438FA19MT10,FAN FOR FILTER 438DC18,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,5A6BC02MR10,CONVEYOR,,,,500MC09,B-10.3,7.5,0,0,400,14.9,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623FA25MT10,Seal air fan motor,HELMKE,DOR132S2-2A-157,,620MC05,,7.5,0,0,400,14.8,2900,0.88,0,,,,,,0,6309 ZZ/C3  ?,6209 ZZ/C3 ?,,,0,0,0,0
,Public,623MV21MT30,"Gear oil supply, low pressure pump   ",,,,620MC05,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC45MT10,Screw conveyor,SEW,R87/II2GD EDRE160S4/3GD/AL,,620MC05,,7.5,0,0,400,15.4,1460,0.82,0,,,,,,0,,,,,0,0,0,0
,Public,623FA25MT10,Seal air fan,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623GG10MT10,Integrated Combustion Air Fan,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623MV21MT30,"Gear oil supply, low pressure pump   ",,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623RA18MT10,Rotary feeder,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,623SC45MT10,Screw conveyor,,,,,,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,912PU10MT10,MOTOR OF WATER PUMP,,,,900MC05,8E/2,7.5,0,0,400,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,331FA25MT10,"FAN FOR AIR SLIDE 331AS13, 331AS10, 331AS07, 331AS22, 331AS19, 331AS06",,,,320MC05,H18.3,5.5,0,0,400,0,2920,0,0,,,,,,0,6208,6207,Shell,ALVANIA R3,30,15,15,0
,Public,331FA28MT10,FAN FOR AIR SLIDE 331AS27,,,,320MC05,I58.1,5.5,0,0,400,0,2920,0,0,,,,,,0,,,Shell,ALVANIA R3,30,15,15,0
,Public,208DC21MT10,Air Slide Motor,,IM,2545B.01,314MC05,R3-B,5.5,0,0,380,0,3000,0,0,,,,,,55,,,Shell,ALVANIA R3,90,50,0,0
,Public,552BE05MT10,ELEVATOR,,,,500MC09,D-58.1,5.5,0,0,400,10.9,0,0,0,,,,,,0,,,Shell,ALVANIA R3,720,15,15,0
,Public,114CR05MT50,Circulation Pump For Air Fin Cooler,,,2103A.09,MCC101,R6-B,5.5,50,0,380,0,0,0,0,,,,,,0,,,,,0,0,0,0
,Public,114CR05MT60,Hammer Axel Extraction Device,,,2103A.02,MCC101,F4-D,5.5,50,4,380,0,1500,0,0,B5,,A-4-S,,F Temp rise B,54,,,,,0,0,0,0
,Public,202BC27MT10,Belt Conveyor For Pure Limestone,TOSHIBA,IKK-FCKLW8,2210A.01,MCC401,F6-C,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,202DC13MT10,Bag Filter Exhaust Fan,,,2211A.01,MCC401,F4-A,5.5,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,203DC07MT10,Bag Filter Exhaust Fan,,,2411A.01,MCC401,R5-A,5.5,0,0,380,0,3000,0,0,,,,,,44,,,,,0,0,0,0
,Public,208AS09MT20,Turbo Blower Motor,,IM,2543A.01,314MC05,F3-A,5.5,0,0,380,0,3000,0,0,,,,,,55,6208 ZZ/C3,6207 ZZ/C3,,,0,0,0,0
,Public,208AS13MT10,Turbo Blower,,IM,2548D.01,314MC05,R2-C,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,208AS13MT20,Turbo Blower,,IM,2548A.01,314MC05,R3-C,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,208AS17MT10,Turbo Blower,,IM,2548B.01,314MC05,R3-D,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,208AS19MT20,Turbo Blower,,IM,2548C.01,314MC05,R2-B,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
,Public,216AF03MR10,Spillage Conveyor,,,2505A.02,MCC402,F2-A,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216DR27MT20,Raw Mill Motor Cooling Fan,,,2512A.08,MCC402,F4-A,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,216DR27MT30,Lub. Oil Pump For Mill Reducer,,,2513A.01,MCC402,F4-F,5.5,0,0,380,0,1500,0,0,,,,,,54,,,,,0,0,0,0
,Public,216DR27MR10,Screw Conveyor,TOSHIBA,IKK-KCKlW8,2802A.01,210MC05,R8-B,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,218AS05MT10,Turbo Blower,,,2522A.01,MCC402,F8-C,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,218AS07MT10,Turbo Blower,,,2525A.01,MCC402,F8-D,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,218AS09MT10,Turbo Blower,,,2525B.01,MCC402,F8-E,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,218DC11MT20,Screw Conveyor,TOSHIBA,IKK-KCKlW8,2802A.02,210MC05,R7-B,5.5,50,4,380,0,1445,0,0,,132M,,S1,F,44,6308ZZ,6208ZZ,,,0,0,0,86
,Public,226AF03MR10,Spillage Conveyor,,,2505B.02,MCC404,F2-A,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226DR27MT20,Raw Mill Motor Cooling Fan,,,2512B.08,MCC404,F3-E,5.5,0,0,380,0,1500,0,0,,,,,,44,,,,,0,0,0,0
,Public,226DR27MT30,Lubrication Oil Pump For Mill Reducer,TOSHIBA,,2513B.01,MCC404,F6-D,5.5,50,4,380,0,1500,0,0,,,,S1,,54,,,,,0,0,0,0
,Public,228AS05MT10,Turbo Blower,,,2522B.01,MCC404,F7-E,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,228AS07MT10,Turbo Blower,,,2525C.01,MCC404,F8-D,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,228AS09MT10,Turbo Blower,,,2525D.01,MCC404,F8-E,5.5,50,0,380,0,3000,0,0,,,,,,44,6308 ZZ,6208 ZZ,,,0,0,0,0
,Public,312AS12MT10,High Pressure Fan,,,2602A.01,312MC05,F5-A,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS12MT20,High Pressure Fan,,,2602B.01,312MC05,F5-B,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS12MT30,High Pressure Fan,,,2602C.01,312MC05,F6-A,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS29MT10,High Pressure Fan,,,2602D.01,312MC05,F6-B,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS29MT20,High Pressure Fan,,,2602E.01,312MC05,F7-A,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS29MT30,High Pressure Fan,,,2602F.01,312MC05,F7-B,5.5,0,0,380,0,3000,0,0,,,,,,55,6308/ZZ/C3,6208/ZZ/C3,,,0,0,0,0
,Public,312AS35MT10,High Pressure Fan,,,2612A.01,312MC05,F8-A,5.5,0,0,380,0,3000,0,0,,,,,,55,,,,,0,0,0,0
